#,command,apropos
7697,FcPatternGet,"Type(3), FcPatternGetInteger(3), FcPatternGetDouble(3), FcPatternGetString(3), FcPatternGetMatrix(3), FcPatternGetCharSet(3), FcPatternGetBool(3), FcPatternGetFTFace(3), FcPatternGetLangSet(3), FcPatternGetRange(3) "
7698,FcPatternGetWithBinding(3) , Return a value with binding from a pattern
7699,FcPatternIterGetObject(3) , Returns an object name which the iterator point to
7700,FcPatternIterGetValue(3) , Returns a value which the iterator point to
7701,FcPatternIterStart(3)    , Initialize the iterator with the first iterator in the pattern
7702,FcPatternIterValueCount(3) , Returns the number of the values which the iterator point to
7703,FcPatternPrint(3)        , Print a pattern for debugging
7704,FcPatternReference(3)    , Increment pattern reference count
7705,FcRangeCreateInteger(3)  , create a range object for integer
7706,FcRangeGetDouble(3)      , Get the range in double
7707,FcStrCmp(3)              , compare UTF
7708,FcStrCmpIgnoreCase(3)    , compare UTF
7709,FcStrCopy(3)             , duplicate a string
7710,FcStrDowncase(3)         , create a lower case translation of a string
7711,FcStrFree(3)             , free a string
7712,FcStrListCreate(3)       , create a string iterator
7713,FcStrListDone(3)         , destroy a string iterator
7714,FcStrListFirst(3)        , get first string in iteration
7715,FcStrListNext(3)         , get next string in iteration
7716,FcStrPlus(3)             , concatenate two strings
7717,FcStrSetAdd(3)           , add to a string set
7718,FcStrSetAddFilename(3)   , add a filename to a string set
7719,FcStrSetCreate(3)        , create a string set
7720,FcStrSetDel(3)           , delete from a string set
7721,FcStrSetDestroy(3)       , destroy a string set
7722,FcStrStr(3)              , locate UTF
7723,FcStrStrIgnoreCase(3)    , locate UTF
7724,FcValuePrint(3)          , Print a value to stdout
7725,Fcntl(3)                 , load the C Fcntl.h defines
7726,File::Basename(3)        ," Parse file paths into directory, filename and suffix"
7727,File::DosGlob(3)         , DOS like globbing and then some
7728,File::Fetch(3)           , A generic file fetching mechanism
7729,File::Find(3)            , Traverse a directory tree
7730,File::Glob(3)            , Perl extension for BSD glob routine
7731,File::GlobMapper(3)      , Extend File Glob to Allow Input and Output Files
7732,File::Spec::Cygwin(3)    , methods for Cygwin file specs
7733,File::Spec::Win32(3)     , methods for Win32 file specs
7734,File::stat(3)            , by
7735,Filter::Simple(3)        , Simplified source filtering
7736,FindBin(3)               , Locate directory of original perl script
7737,GDBM(3)                  , The GNU database manager.  Includes dbm and ndbm compatibility
7738,GRANT(7)                 , define access privileges
7739,Getopt::Long(3)          , Extended processing of command line options
7740,Getopt::Std(3)           , Process single
7741,HTTP::Tiny(3)            ," A small, simple, correct HTTP/1.1 client"
7742,Hash::Util(3)            , A selection of general
7743,Hash::Util::FieldHash(3) , Support for Inside
7744,I18N::Collate(3)         , compare 8
7745,I18N::LangTags(3)        , functions for dealing with RFC3066
7746,I18N::Langinfo(3)        , query locale information
7747,IMPORT_FOREIGN_SCHEMA(7) , import table definitions from a foreign server
7748,INSERT(7)                , create new rows in a table
7749,IO::Poll(3)              , Object interface to system poll call
7750,IO::Select(3)            , OO interface to the select system call
7751,IO::Socket(3)            , Object interface to socket communications
7752,IO::Socket::INET(3)      , Object interface for AF_INET domain sockets
7753,"IO::Socket::IP(3), IO::Socket::IP""(3) ", Family
7754,IO::Socket::UNIX(3)      , Object interface for AF_UNIX domain sockets
7755,IO::Uncompress::AnyInflate(3) , Uncompress zlib
7756,IO::Uncompress::Inflate(3) , Read RFC 1950 files/buffers
7757,IO::Uncompress::RawInflate(3) , Read RFC 1951 files/buffers
7758,IO::Zlib(3)              , IO:: style interface to Compress::Zlib
7759,IPC::Cmd(3)              , finding and running system commands made easy
7760,IPC::Open2(3)            , open a process for both reading and writing using open2()
7761,IPC::Open3(3)            ," open a process for reading, writing, and error handling using open3()"
7762,Internals(3)             , Reserved special namespace for internals related functions
7763,JSON::PP::Boolean(3)     , dummy module providing JSON::PP::Boolean
7764,List::Util(3)            , A selection of general
7765,List::Util::XS(3)        , Indicate if List::Util was compiled with a C compiler
7766,Locale::Maketext::Cookbook(3) , recipes for using Locale::Maketext
7767,Locale::Maketext::Simple(3) , Simple interface to Locale::Maketext::Lexicon
7768,MIME::Base64(3)          , Encoding and decoding of base64 strings
7769,MIME::QuotedPrint(3)     , Encoding and decoding of quoted
7770,Math::BigFloat(3)        , Arbitrary size floating point math package
7771,Math::BigInt(3)          , Arbitrary size integer/float math package
7772,Math::BigInt::Calc(3)    , Pure Perl module to support Math::BigInt
7773,Math::BigInt::FastCalc(3) , Math::BigInt::Calc with some XS for more speed
7774,Math::BigInt::Lib(3)     , virtual parent class for Math::BigInt libraries
7775,Memoize(3)               , Make functions faster by trading space for time
7776,Memoize::Expire(3)       , Plug
7777,Memoize::Storable(3)     , store Memoized data in Storable database
7778,Module::Load::Conditional(3) , Looking up module information / loading at runtime
7779,Module::Metadata(3)      , Gather package and POD information from perl module files
7780,Net::Domain(3)           , Attempt to evaluate the current host's internet name and domain
7781,Net::Netrc(3)            , OO interface to users netrc file
7782,Net::Ping(3)             , check a remote host for reachability
7783,Net::Time(3)             , time and daytime network client interface
7784,Net::hostent(3)          , by
7785,Net::netent(3)           , by
7786,Net::protoent(3)         , by
7787,Net::servent(3)          , by
7788,O(3)                     , Generic interface to Perl Compiler backends
7789,Opcode(3)                , Disable named opcodes when compiling perl code
7790,PCRE(3)                  , Perl
7791,PCRE(3)                  , Perl
7792,POSIX(3)                 , Perl interface to IEEE Std 1003.1
7793,Params::Check(3)         , A generic input parsing/checking mechanism
7794,Perl::OSType(3)          , Map Perl operating system names to generic types
7795,PerlIO::encoding(3)      , encoding layer
7796,PerlIO::scalar(3)        , in
7797,PerlIO::via(3)           , Helper class for PerlIO layers implemented in perl
7798,PerlIO::via::QuotedPrint(3) , PerlIO layer for quoted
7799,Pod::Escapes(3)          , for resolving Pod E<...> sequences
7800,Pod::Man(3)              , Convert POD data to formatted *roff input
7801,Pod::ParseLink(3)        , Parse an L<> formatting code in POD text
7802,Pod::Perldoc(3)          , Look up Perl documentation in Pod format
7803,Pod::Perldoc::ToTerm(3)  , render Pod with terminal escapes
7804,Pod::Perldoc::ToText(3)  , let Perldoc render Pod as plaintext
7805,Pod::Simple(3)           , framework for parsing Pod
7806,Pod::Simple::Debug(3)    , 
7807,Pod::Simple::DumpAsText(3) , 
7808,Pod::Simple::DumpAsXML(3) , 
7809,Pod::Simple::JustPod(3)  , 
7810,Pod::Simple::LinkSection(3) , 
7811,Pod::Simple::Methody(3)  , 
7812,Pod::Simple::PullParser(3) , 
7813,Pod::Simple::Search(3)   , find POD documents in directory trees
7814,Pod::Simple::SimpleTree(3) , 
7815,Pod::Simple::Subclassing(3) , 
7816,Pod::Simple::Text(3)     , 
7817,Pod::Simple::XHTML(3)    , 
7818,Pod::Simple::XMLOutStream(3) , 
7819,Pod::Usage(3)            , print a usage message from embedded pod documentation
7820,REINDEX(7)               , rebuild indexes
7821,RELEASE_SAVEPOINT(7)     , destroy a previously defined savepoint
7822,ROLLBACK_TO_SAVEPOINT(7) , roll back to a savepoint
7823,SAVEPOINT(7)             , define a new savepoint within the current transaction
7824,SECURITY_LABEL(7)        , define or change a security label applied to an object
7825,SELECT_INTO(7)           , define a new table from the results of a query
7826,SET_CONSTRAINTS(7)       , set constraint check timing for the current transaction
7827,"SPI_commit(3), SPI_commit_and_chain(3) ", commit the current transaction
7828,SPI_copytuple(3)         , make a copy of a row in the upper executor context
7829,SPI_cursor_find(3)       , find an existing cursor by name
7830,SPI_cursor_open(3)       , set up a cursor using a statement created with SPI_prepare
7831,SPI_cursor_open_with_args(3) , set up a cursor using a query and parameters
7832,SPI_cursor_open_with_paramlist(3) , set up a cursor using parameters
7833,SPI_execp(3)             , execute a statement in read/write mode
7834,SPI_execute_with_args(3) , execute a command with out
7835,SPI_finish(3)            , disconnect a C function from the SPI manager
7836,SPI_fname(3)             , determine the column name for the specified column number
7837,SPI_fnumber(3)           , determine the column number for the specified column name
7838,SPI_freetuple(3)         , free a row allocated in the upper executor context
7839,SPI_getbinval(3)         , return the binary value of the specified column
7840,SPI_getvalue(3)          , return the string value of the specified column
7841,SPI_modifytuple(3)       , create a row by replacing selected fields of a given row
7842,SPI_palloc(3)            , allocate memory in the upper executor context
7843,SPI_pfree(3)             , free memory in the upper executor context
7844,SPI_prepare(3)           ," prepare a statement, without executing it yet"
7845,SPI_prepare_cursor(3)    ," prepare a statement, without executing it yet"
7846,SPI_prepare_params(3)    ," prepare a statement, without executing it yet"
7847,SPI_register_relation(3) , make an ephemeral named relation available by name in SPI queries
7848,SPI_register_trigger_data(3) , make ephemeral trigger data available in SPI queries
7849,SPI_repalloc(3)          , reallocate memory in the upper executor context
7850,SPI_result_code_string(3) , return error code as string
7851,"SPI_rollback(3), SPI_rollback_and_chain(3) ", abort the current transaction
7852,Safe(3)                  , Compile and execute code in restricted compartments
7853,Scalar::Util(3)          , A selection of general
7854,Search::Dict(3)          , look 
7855,"Socket(3), Socket""(3)    ", networking constants and support functions
7856,Sub::Util(3)             , A selection of utility subroutines for subs and CODE references
7857,Sys::Syslog(3)           , Perl interface to the UNIX syslog(3) calls
7858,TAP::Harness::Env(3)     , Parsing harness related environmental variables where appropriate
7859,TAP::Parser::Grammar(3)  , A grammar for the Test Anything Protocol
7860,TAP::Parser::ResultFactory(3) , Factory for creating TAP::Parser output objects
7861,TAP::Parser::Scheduler(3) , Schedule tests during parallel testing
7862,TAP::Parser::Scheduler::Job(3) , A single testing job
7863,TAP::Parser::Scheduler::Spinner(3) , A no
7864,TAP::Parser::SourceHandler::RawTAP(3) , Stream output from raw TAP in a scalar/array ref
7865,"TIFFError(3tiff), TIFFSetErrorHandler(3tiff) ", library error handling interface
7866,TIFFFieldDataType(3tiff) , Get TIFF data type from field information
7867,TIFFFieldName(3tiff)     , Get TIFF field name from field information
7868,TIFFFieldTag(3tiff)      , Get TIFF field tag value from field information
7869,"TIFFFlush(3tiff), TIFFFlushData(3tiff) ", flush pending writes to an open TIFF file
7870,"TIFFGetField(3tiff), TIFFVGetField(3tiff) ", get the value(s) of a tag in an open TIFF file
7871,"TIFFOpen(3tiff), TIFFFdOpen(3tiff), TIFFClientOpen(3tiff) ", open a TIFF file for reading or writing
